0,1,2,3,4,5,6,7,8,9,10
870,1,,commerzbank_2023.pdf,305,69,0,What is the overall greenhouse gas emissions measured in tonnes of CO2 equivalent for countries other than Germany?,14361,6,3
871,1,,commerzbank_2023.pdf,305,69,0,What is the combined greenhouse gas emissions measured in tonnes of CO2 equivalent for Germany and the other nations?,76591,6,4
872,1,,commerzbank_2023.pdf,305,69,0,What are the total indirect greenhouse gas emissions (Scope 2) based on location in tonnes of CO2 equivalent for Germany and other nations?,59367,3,4
873,1,,commerzbank_2023.pdf,305,69,0,What is the total indirect greenhouse gas emissions (Scope 2) calculated on a market basis in tonnes of CO2 equivalent for Germany and other nations?,12867,4,4
874,1,,commerzbank_2023.pdf,305,69,0,What is the total amount of other indirect greenhouse gas emissions (Scope 3) in tonnes of CO2 equivalent for Germany and the other nations combined?,46306,5,4
875,1,,commerzbank_2023.pdf,305,69,0,What is the total amount of GHG emissions (Scope 1) in tonnes of CO2 equivalent for Germany and other nations?,17418,2,4
876,1,,commerzbank_2023.pdf,305,54,0,What is the percentage of CO2 reduction pathway for consumer loans in the year 2023?,57,2,3
877,1,,commerzbank_2023.pdf,305,54,0,What percentage of CO2 reduction pathways is associated with project financing/corporate loans and investments for the year 2023?,74,5,3
878,1,,commerzbank_2023.pdf,305,54,0,"What percentage of CO2 reduction pathway is associated with corporate loans in 2023 for commercial real estate, commercial use?",67,8,3
879,1,,commerzbank_2023.pdf,305,54,0,What percentage of CO2 reduction pathway is associated with corporate loans for residential commercial real estate in 2023?,57,11,3
880,1,,commerzbank_2023.pdf,305,54,0,What is the percentage of CO2 reduction pathway for corporate loans and investments related to iron and steel in the year 2023?,36,14,3
881,1,,commerzbank_2023.pdf,305,54,0,What percentage of CO2 reduction pathway is associated with corporate loans and investments in the cement sector for the year 2023?,23,17,3
882,1,,commerzbank_2023.pdf,305,54,0,What is the percentage of CO2 reduction pathway for automotive manufacturing under corporate loans and investments in the year 2023?,31,20,3
883,1,,commerzbank_2023.pdf,305,54,0,What is the percentage of CO2 reduction pathway for aviation under corporate loans and investments in the year 2023?,22,23,3
884,1,3.0,commerzbank_2023.pdf,305,54,0,What was the CO2 emissions per ton of steel in the year 2023?,1.2,15,5
885,1,3.0,commerzbank_2023.pdf,305,54,0,What was the CO2 emissions per ton for cement in the year 2023?,0.8,18,5
886,1,3.0,commerzbank_2023.pdf,305,54,0,What was the CO2 emissions per passenger-kilometer for the automotive sector in 2023?,148,21,5
887,1,3.0,commerzbank_2023.pdf,305,54,0,What was the CO2 emissions per ton-kilometer for the aviation sector in 2023?,785,24,5
888,1,3.0,commerzbank_2023.pdf,305,54,0,What was the CO2 emissions per square meter for residential commercial real estate in 2023?,36.9,12,5
889,1,3.0,commerzbank_2023.pdf,305,54,0,What was the CO2 emissions per square meter for commercial real estate used for commercial purposes in 2023?,89,10,5
890,1,3.0,commerzbank_2023.pdf,305,54,0,What was the CO2 emissions per square meter for commercial real estate used for commercial purposes in 2021?,87.4,8,5
891,1,3.0,commerzbank_2023.pdf,305,54,0,What was the CO2 emissions per square meter for residential commercial real estate in 2021?,36.6,11,5
892,1,3.0,commerzbank_2023.pdf,305,54,0,What is the CO2 emissions per unit of energy for the year 2023?,64.9,6,5
893,1,3.0,commerzbank_2023.pdf,305,54,0,What was the CO2 emissions intensity for the energy sector in the year 2021?,97.3,5,5
894,1,,prosiebensat1-media_2023.pdf,302,64,0,What was the overall energy usage in Gwh for the year 2023?,33.09,2,2
895,1,,prosiebensat1-media_2023.pdf,302,64,0,What was the amount of energy derived from renewable sources in Gwh for the year 2022?,21.99,3,3
896,1,,prosiebensat1-media_2023.pdf,302,64,0,What was the energy usage from non-renewable sources in Gwh for the year 2023?,10.9,4,2
897,1,2.0,prosiebensat1-media_2023.pdf,302,64,0,What was the revenue in euros for the year 2023?,3852,,
898,1,2.0,prosiebensat1-media_2023.pdf,302,64,0,What was the average full-time equivalent for the organization in the year 2022?,7501,,
899,1,3.0,prosiebensat1-media_2023.pdf,302,64,0,What was the energy usage per revenue in MWh/EUR m for the year 2022?,7.99,8,3
900,1,3.0,prosiebensat1-media_2023.pdf,302,64,0,What is the average FTE energy usage in MWh for the year 2023?,4.53,10,2
901,1,,prosiebensat1-media_2023.pdf,305,65,0,What is the total direct greenhouse gas emissions (Scope 1) measured in metric tons for the year 2023?,1683,2,2
902,1,,prosiebensat1-media_2023.pdf,305,65,0,What was the total amount of indirect greenhouse gas emissions from energy use (Scope 2) recorded in metric tons for the year 2023?,918,6,2
903,1,,prosiebensat1-media_2023.pdf,305,65,0,What is the total quantity of overall indirect greenhouse gas emissions (Scope 3) in metric tons for the year 2023?,10685,9,2
904,1,,prosiebensat1-media_2023.pdf,305,65,0,"What were the overall greenhouse gas emissions (including Scope 1, 2, and 3) in metric tons for the year 2023?",13285,15,2
905,1,3.0,prosiebensat1-media_2023.pdf,305,65,0,What is the total greenhouse gas emissions from employee travel in metric tons for the year 2023?,3185,12,2
906,1,3.0,prosiebensat1-media_2023.pdf,305,65,0,What was the amount of emissions produced by business travel in metric tons for the year 2023?,4653,13,2
907,1,3.0,prosiebensat1-media_2023.pdf,305,65,0,What is the total emissions from fuels and energy-related activities outside of Scope 1 and 2 in metric tons for the year 2023?,2835,10,2
908,1,3.0,prosiebensat1-media_2023.pdf,305,65,0,What is the total metric tons of emissions generated from waste during operating processes in 2023?,12,11,2
909,1,3.0,prosiebensat1-media_2023.pdf,305,65,0,What is the total greenhouse gas emission from stationary heating in metric tons for the year 2023?,349,5,2
910,1,3.0,prosiebensat1-media_2023.pdf,305,65,0,What is the total metric tons of emissions produced by electricity in 2023?,409,7,2
911,1,3.0,prosiebensat1-media_2023.pdf,305,65,0,What is the total greenhouse gas emission from district heating and geothermal energy in metric tons for the year 2023?,509,8,2
912,1,3.0,prosiebensat1-media_2023.pdf,305,65,0,What is the total greenhouse gas emissions from emergency power supply in metric tons for the year 2023?,26,4,2
913,1,,prosiebensat1-media_2023.pdf,305,65,0,What were the operational greenhouse gas emissions (Scope 1 and 2) measured in metric tons for the year 2023?,2600,14,2
914,1,,prosiebensat1-media_2023.pdf,305,66,0,What were the greenhouse gas emissions measured in metric tons CO2e for the year 2023?,13285,2,2
915,1,2.0,prosiebensat1-media_2023.pdf,305,66,0,What were the earnings in millions of EUR for the year 2022?,4163,,
916,1,2.0,prosiebensat1-media_2023.pdf,305,66,0,What was the average full-time equivalent for the year 2023?,7310,,
917,1,3.0,prosiebensat1-media_2023.pdf,305,66,0,What was the ratio of GHG emissions to revenues in metric tons CO2e per EUR million for the year 2022?,2.74,6,3
918,1,3.0,prosiebensat1-media_2023.pdf,305,66,0,What were the GHG emissions per average FTE in metric tons CO2e for the year 2023?,1.82,8,2
919,1,,OTC_BAYZF_2023.pdf,302,132,0,What was the overall energy usage in terajoules for the year 2022?,6011,21,2
920,1,,OTC_BAYZF_2023.pdf,302,132,0,What was the total energy usage in terajoules for the year 2023?,5854,21,3
921,1,,OTC_BAYZF_2023.pdf,305,63,0,What was the total direct greenhouse gas emissions (Scope 1) in million metric tons of CO2 equivalents for the year 2022?,1.91,3,2
922,1,,OTC_BAYZF_2023.pdf,305,63,0,What were the total indirect greenhouse gas emissions from energy use (Scope 2) based on the market approach in metric tons of CO2 equivalent for the year 2023?,1.11,4,3
923,1,,OTC_BAYZF_2023.pdf,305,63,0,What were the total greenhouse gas emissions calculated using the market-based approach in million metric tons of CO2 equivalents for the year 2022?,3.03,5,2
924,1,,OTC_BAYZF_2023.pdf,305,63,0,What was the total indirect greenhouse gas emissions (Scope 3) in million metric tons of CO2 equivalents for the year 2023?,9.18,6,3
925,1,3.0,OTC_BAYZF_2023.pdf,305,63,0,What were the indirect emissions from our upstream value chain to achieve the SBT in metric tons of CO2 equivalent for the year 2022?,8.98,7,2
926,1,2.0,OTC_BAYZF_2023.pdf,305,259,0,"What is the projected number of smallholder farmers in low- and middle-income nations that will receive support through products, services, and partnerships by the year 2030?",100,2,2
927,1,2.0,OTC_BAYZF_2023.pdf,305,259,0,What is the goal for the number of women in low- and middle-income nations who will have access to modern contraception by the year 2030?,100,3,2
928,1,2.0,OTC_BAYZF_2023.pdf,305,259,0,"By the year 2030, what is the expected number of individuals in underserved communities who will receive adequate self-care support from Bayer?",100,4,2
929,1,,OTC_BAYZF_2023.pdf,305,259,0,What is the goal for the percentage reduction in Scope 1 and 2 greenhouse gas emissions by the year 2030?,42,5,2
930,1,,OTC_BAYZF_2023.pdf,305,259,0,What is the target percentage reduction for Scope 3 greenhouse gas emissions from applicable categories by the year 2030?,12.3,6,2
931,1,,OTC_BAYZF_2023.pdf,305,259,0,What proportion of the outstanding Scope 1 and 2 greenhouse gas emissions is planned to be offset by the year 2030?,100,7,2
932,1,2.0,OTC_BAYZF_2023.pdf,305,33,0,"What was the number of smallholder farmers in low- and middle-income nations that received support from products, services, and partnerships in 2022?",52,,
933,1,2.0,OTC_BAYZF_2023.pdf,305,33,0,How many women in low- and middle-income nations had their modern contraception needs met in 2023?,46,,
934,1,2.0,OTC_BAYZF_2023.pdf,305,33,0,What was the number of individuals in underserved communities who received support for their self-care through Bayer's interventions in 2022?,49,,
935,1,,OTC_BAYZF_2023.pdf,305,33,0,What were the Scope 1 and 2 greenhouse gas emissions measured in million metric tons of CO2 equivalents for the year 2023?,3,5,4
936,1,,OTC_BAYZF_2023.pdf,305,33,0,What were the Scope 3 greenhouse gas emissions in million metric tons of CO2 equivalents for relevant categories in the year 2022?,8.98,6,3
937,1,,OTC_BAYZF_2023.pdf,305,33,0,What was the amount of remaining Scope 1 and 2 greenhouse gas emissions offset in million metric tons of CO2 equivalents for the year 2023?,0.6,7,4
938,1,,OTC_BAYZF_2023.pdf,305,33,0,What is the percentage change in Scope 1 and 2 greenhouse gas emissions in million metric tons of CO2 equivalents from the base year to 2023?,-20.2%,5,4
939,1,,OTC_BAYZF_2023.pdf,305,33,0,What was the percentage difference in Scope 3 greenhouse gas emissions from relevant categories in million metric tons of CO2 equivalents when comparing 2022 to the base year?,1.8%,6,3
940,1,,OTC_BAYZF_2023.pdf,305,33,0,What is the percentage of target achievement for the offsetting of remaining Scope 1 and 2 greenhouse gas emissions measured in million metric tons of CO2 equivalents for the year 2023?,20%,7,4
941,1,,OTC_BAYZF_2023.pdf,305,33,0,What is the percentage of target achievement for the offsetting of remaining Scope 1 and 2 greenhouse gas emissions measured in million metric tons of CO2 equivalents for the year 2022?,14.9%,7,3
942,1,,OTC_BAYZF_2023.pdf,305,33,0,What is the target for 2030 regarding Scope 3 greenhouse gas emissions from applicable categories expressed in million metric tons of CO2 equivalents?,-12.3%,6,5
943,1,,OTC_BAYZF_2023.pdf,305,33,0,What is the target for Scope 1 and 2 greenhouse gas emissions by 2030 expressed as a percentage change from the base year?,-42%,5,5
944,1,2.0,OTC_BAYZF_2023.pdf,305,132,0,What was the amount spent on R&D in the year 2022?,2520,,
945,1,2.0,OTC_BAYZF_2023.pdf,305,132,0,What was the total number of employees in the year 2023?,17955,,
946,1,2.0,OTC_BAYZF_2023.pdf,305,132,0,What was the overall production figure for the year 2022?,11247,,
947,1,2.0,OTC_BAYZF_2023.pdf,305,132,0,What were the costs associated with marketing and distribution in the year 2023?,867,,
948,1,2.0,OTC_BAYZF_2023.pdf,305,132,0,What was the expenditure on research and development in the year 2022?,4679,,
949,1,2.0,OTC_BAYZF_2023.pdf,305,132,0,What was the cost of administration in the year 2023?,1514,,
950,1,2.0,OTC_BAYZF_2023.pdf,305,132,0,What was the number of female employees in 2022?,6512,,
951,1,2.0,OTC_BAYZF_2023.pdf,305,132,0,What were the employee-related costs in 2022 (in million euros)?,3431,,
952,1,2.0,OTC_BAYZF_2023.pdf,305,132,0,What were the pension liabilities for the year 2023 (in million euros)?,7708,,
953,1,2.0,OTC_BAYZF_2023.pdf,305,132,0,What was the budget for the short-term incentive program in 2022 (in million euros)?,359,,
954,1,2.0,OTC_BAYZF_2023.pdf,305,132,0,What was the procurement expenditure in 2022 (in billion euros)?,5.7,,
955,1,2.0,OTC_BAYZF_2023.pdf,305,132,0,What was the value of the Recordable Incident Rate (RIR) for the year 2023?,0.41,,
956,1,2.0,OTC_BAYZF_2023.pdf,305,132,0,What was the LTRIR for the year 2022?,0.26,,
957,1,2.0,OTC_BAYZF_2023.pdf,305,132,0,What was the PSI-R (Process Safety Incident Rate) for the year 2023?,0.29,,
958,1,2.0,OTC_BAYZF_2023.pdf,305,132,0,What was the overall energy usage in 2022 (in terajoules)?,6011,,
959,1,,OTC_BAYZF_2023.pdf,305,132,0,What were the greenhouse gas emissions for Scope 1 and 2 in 2022 (in million metric tons of CO2 equivalents)?,0.39,22,2
960,1,,OTC_BAYZF_2023.pdf,303,132,0,What was the water consumption in 2023 (in million cubic meters)?,6.78,23,3
961,1,2.0,OTC_BAYZF_2023.pdf,305,132,0,What amount of waste was produced in the year 2023?,231,,
962,1,,OTC_BAYZF_2023.pdf,306,132,0,What was the overall waste produced in 2022 in tons?,178,24,2
963,1,,OTC_BAYZF_2023.pdf,306,132,0,What is the total waste produced in 2023 measured in tons?,231,24,3
964,1,,NASDAQ_DASTY_2023.pdf,301,141,0,What percentage of electric and electronic waste was recycled in the year 2022?,99,34,4
965,1,1.0,NASDAQ_DASTY_2023.pdf,301,141,0,What was the recycling rate of electric and electronic waste (WEEE) in 2021?,98,34,5
966,1,2.0,NASDAQ_DASTY_2023.pdf,301,141,0,What was the recycling rate of electric and electronic waste (WEEE) in 2020?,98,,
967,1,,NASDAQ_DASTY_2023.pdf,301,141,0,What was the recycling rate of electric and electronic waste (WEEE) in 2019?,99,34,6
968,1,,NASDAQ_DASTY_2023.pdf,302,110,0,What was the percentage of renewable energy utilized in the year 2023?,79,2,2
969,1,,NASDAQ_DASTY_2023.pdf,302,110,0,What was the proportion of renewable energy coverage in the year 2022?,78,3,3
970,1,,NASDAQ_DASTY_2023.pdf,302,110,0,What was the percentage of renewable energy used in the year 2021?,94,2,4
971,1,,NASDAQ_DASTY_2023.pdf,302,110,0,What was the proportion of renewable energy coverage in the year 2020?,71,3,5
972,1,2.0,NASDAQ_DASTY_2023.pdf,302,117,0,What was the carbon intensity measured in millions of euros of Revenue IFRS for the year 2023 (tCO2-eq/M EUR)?,31.4,,
973,1,2.0,NASDAQ_DASTY_2023.pdf,302,117,0,What was the carbon intensity measured in millions of euros of Revenue IFRS for the year 2022 (tCO2-eq/M EUR)?,31.2,,
974,1,2.0,NASDAQ_DASTY_2023.pdf,302,117,0,What was the carbon intensity per employee recorded in 2023 (tCO2-eq/employee)?,8.1,,
975,1,2.0,NASDAQ_DASTY_2023.pdf,302,117,0,What was the carbon intensity for each employee in 2022 (tCO2-eq/employee)?,8.2,,
976,1,,NASDAQ_DASTY_2023.pdf,302,117,0,What was the overall energy usage in 2023 (MWh)?,71218,4,2
977,1,,NASDAQ_DASTY_2023.pdf,302,117,0,What was the total energy consumption in 2022 measured in MWh?,82766,4,3
978,1,,NASDAQ_DASTY_2023.pdf,302,117,0,What was the number of EACs obtained in 2023?,31102,5,2
979,1,,NASDAQ_DASTY_2023.pdf,302,117,0,How many EACs were obtained in the year 2022?,37000,5,3
980,1,,NASDAQ_DASTY_2023.pdf,302,117,0,What was the reported share of renewable energy in the year 2023?,84,6,2
981,1,,NASDAQ_DASTY_2023.pdf,302,117,0,What percentage of energy was renewable in 2022?,84,6,3
982,1,,NASDAQ_DASTY_2023.pdf,302,117,0,What percentage of electricity came from renewable sources in 2023?,89,7,2
983,1,,NASDAQ_DASTY_2023.pdf,302,117,0,What was the percentage of renewable electricity reported in the year 2022?,90,7,3
984,1,2.0,NASDAQ_DASTY_2023.pdf,302,117,0,What was the reported percentage of sites certified under ISO 50001 in the year 2023?,66.7,,
985,1,2.0,NASDAQ_DASTY_2023.pdf,302,117,0,What was the proportion of sites certified under ISO 50001 in the year 2022?,44,,
986,1,2.0,NASDAQ_DASTY_2023.pdf,302,117,0,What was the proportion of employees included under ISO 50001 certified sites in 2023?,65.3,,
987,1,2.0,NASDAQ_DASTY_2023.pdf,302,117,0,What proportion of the workforce was included under ISO 50001 certified sites in 2022?,51,,
