Unnamed: 0,hierarchical,pdf name,gri,gri_finegrained,page nbr,table nbr,question,value,row,column
588,1,['NYSE_TTE_2023.pdf'],305,"305-7.7, 305-*.2",[306],[0],What was the methane emissions in kilotonnes of CH4 for refining & chemicals in 2021 from equity interest domain?,1,7,9
589,1,['NYSE_TTE_2023.pdf'],305,"305-7.7, 305-*.2",[306],[0],How many kilotonnes of CH4 were emitted from marketing & services in 2015 from operated domains?,0,8,6
590,1,['NYSE_TTE_2023.pdf'],305,"305-7.7, 305-*.2",[306],[0],What was the methane emissions in kilotonnes of CH4 for Europe in 2023 from operated domains?,5,9,3
591,1,['NYSE_TTE_2023.pdf'],305,"305-7.7, 305-*.2",[306],[0],How many kilotonnes of CH4 were emitted in Eurasia (incl. Russia)/Oceania in 2022 from operated domains?,1,10,4
592,1,['NYSE_TTE_2023.pdf'],305,"305-7.7, 305-*.2",[306],[0],What was the methane emissions in kilotonnes of CH4 for Africa in 2021 from operated domains?,23,11,5
593,1,['NYSE_TTE_2023.pdf'],305,"305-7.7, 305-*.2",[306],[0],How many kilotonnes of CH4 were emitted in the Americas in 2015 from operated domains?,3,12,6
594,0,['NYSE_TTE_2023.pdf'],305,305-*.7,[306],[1],What was the value of indirect GHG emissions in 2023 in Mt CO2e?,355,2,3
595,0,['NYSE_TTE_2023.pdf'],305,305-*.7,[306],[1],How much were the indirect GHG emissions in 2022 in Mt CO2e?,389,2,4
596,0,['NYSE_TTE_2023.pdf'],305,305-*.7,[306],[1],What is the amount of indirect GHG emissions recorded in 2021 in Mt CO2e?,400,2,5
597,0,['NYSE_TTE_2023.pdf'],305,305-*.7,[306],[1],What were the indirect GHG emissions in 2015 in Mt CO2e?,410,2,6
598,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[306],[1],What was the value of indirect GHG emissions for Europe (EU 27 + Norway + UK + Switzerland) in 2023 in Mt CO2e?,216,3,3
599,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[306],[1],How much did indirect GHG emissions for Europe (EU 27 + Norway + UK + Switzerland) amount to in 2022 in Mt CO2e?,191,3,4
600,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[306],[1],What was the amount of indirect GHG emissions for Europe (EU 27 + Norway + UK + Switzerland) in 2021 in Mt CO2e?,220,3,5
601,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[306],[1],What were the indirect GHG emissions for Europe (EU 27 + Norway + UK + Switzerland) in 2015 in Mt CO2e?,256,3,6
602,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[306],[1],What was the indirect GHG emissions of petroleum products in 2023 in Mt CO2e?,227,4,3
603,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[306],[1],How much was the indirect GHG emissions of petroleum products in 2022 in Mt CO2e?,254,4,4
604,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[306],[1],What is the amount of indirect GHG emissions of petroleum products recorded in 2021 in Mt CO2e?,285,4,5
605,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[306],[1],What were the indirect GHG emissions of petroleum products in 2015 in Mt CO2e?,350,4,6
606,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[306],[1],What was the value of indirect GHG emissions of biofuels products in 2023 in Mt CO2e?,4,5,3
607,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[306],[1],How much were the indirect GHG emissions of biofuels products in 2022 in Mt CO2e?,4,5,4
608,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[306],[1],What is the amount of indirect GHG emissions of biofuels products recorded in 2021 in Mt CO2e?,-,5,5
609,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[306],[1],What were the indirect GHG emissions of biofuels products in 2015 in Mt CO2e?,-,5,6
610,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[306],[1],What was the value of indirect GHG emissions of gas products in 2023 in Mt CO2e?,124,6,3
611,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[306],[1],How much were the indirect GHG emissions of gas products in 2022 in Mt CO2e?,130,6,4
612,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[306],[1],What is the amount of indirect GHG emissions of gas products recorded in 2021 in Mt CO2e?,115,6,5
613,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[306],[1],What were the indirect GHG emissions of gas products in 2015 in Mt CO2e?,60,6,6
614,0,['NYSE_TTE_2023.pdf'],305,"305-4.1, 305-*.2",[306],[2],What was the lifecycle carbon intensity of energy products sold in 2023 in g CO2e/MJ?,87,2,3
615,0,['NYSE_TTE_2023.pdf'],305,"305-4.1, 305-*.2",[306],[2],What was the intensity of GHG emissions (Scope 1+2) of operated Upstream oil & gas activities in 2023 in kg CO2e/boe?,17,3,3
616,0,['NYSE_TTE_2023.pdf'],305,"305-4.1, 305-*.2",[306],[2],What was the intensity of GHG emissions (Scope 1+2) of Upstream oil & gas activities on equity basis in 2023 in kg CO2e/boe?,18,4,3
617,0,['NYSE_TTE_2023.pdf'],305,"305-4.1, 305-*.2",[306],[2],What was the intensity of methane emissions from operated oil & gas facilities in 2023 in %?,0.11,5,3
618,0,['NYSE_TTE_2023.pdf'],305,"305-4.1, 305-*.2",[306],[2],What was the intensity of methane emissions from operated gas facilities in 2023 in %?,<0.1,6,3
619,0,['NYSE_TTE_2023.pdf'],305,"305-1.1, 305-*.2",[382],[0],What was the amount of Scope 1 - Direct emissions in 2022 measured in Mt CO2e from operated domain?,37,3,7
620,1,['NYSE_TTE_2023.pdf'],305,"305-1.1, 305-*.2",[382],[0],How many tonnes of CO2 equivalent were emitted from Upstream oil & gas activities in 2021 from operated domain?,14,4,6
621,0,['NYSE_TTE_2023.pdf'],305,"305-1.1, 305-*.2",[382],[0],What was the total Scope 1 - Direct emissions in 2023 in Mt CO2e from operated domain?,32,3,8
622,0,['NYSE_TTE_2023.pdf'],305,"305-2.3, 305-*.2",[382],[0],What was the amount of Scope 2 - Indirect emissions from energy use in 2020 in Mt CO2e from operated domain?,3,16,5
623,0,['NYSE_TTE_2023.pdf'],305,"305-1.1, 305-2.3, 305-*.2",[382],[0],How much did Scope 1+2 emissions reduce compared to 2015 in 2022 from operated domain (%)?,-13,19,7
624,0,['NYSE_TTE_2023.pdf'],305,"305-1.1, 305-2.3, 305-*.2",[382],[0],What was the Scope 1+2 emissions from oil & gas facilities in 2021 in Mt CO2e from operated domain?,33,20,6
625,0,['NYSE_TTE_2023.pdf'],305,"305-1.1, 305-2.3, 305-*.2",[382],[0],What was the Scope 1+2 emissions in 2023 in Mt CO2e from operated domain?,35,18,8
626,1,['NYSE_TTE_2023.pdf'],305,"305-1.1, 305-*.2",[382],[0],What were the direct GHG emissions (Scope 1) for the chemical segment in 2020 in MtCO2e from equity interest domain?,22,7,11
627,1,['NYSE_TTE_2023.pdf'],305,"305-1.1, 305-*.2",[382],[0],What were the direct GHG emissions (Scope 1) for the integrated power segment in 2022 in MtCO2e from equity interest domain?,9,6,13
628,1,['NYSE_TTE_2023.pdf'],305,"305-1.1, 305-*.2",[382],[0],What were the direct GHG emissions (Scope 1) in Europe in 2023 in MtCO2e from equity interest domain?,18,9,14
629,1,['NYSE_TTE_2023.pdf'],305,"305-1.1, 305-*.2",[382],[0],What were the direct GHG emissions (Scope 1) in Eurasia in 2019 in MtCO2e from equity interest domain?,18,10,10
630,1,['NYSE_TTE_2023.pdf'],305,"305-1.1, 305-*.2",[382],[0],What were the direct GHG emissions (Scope 1) in Africa in 2015 in MtCO2e from equity interest domain?,9,11,9
631,1,['NYSE_TTE_2023.pdf'],305,"305-1.1, 305-*.2",[382],[0],What were the direct GHG emissions (Scope 1) in America in 2023 in MtCO2e from equity interest domain?,7,12,14
632,1,['NYSE_TTE_2023.pdf'],305,"305-1.1, 305-*.2",[382],[0],What were the direct GHG emissions (Scope 1) of CO2 in 2022 in MtCO2e from equity interest domain?,50,13,13
633,1,['NYSE_TTE_2023.pdf'],305,"305-1.1, 305-*.2",[382],[0],What were the direct GHG emissions (Scope 1) of CH4 in 2021 in MtCO2e from equity interest domain?,1,14,12
634,1,['NYSE_TTE_2023.pdf'],305,"305-1.1, 305-*.2",[382],[0],What were the direct GHG emissions (Scope 1) of N2O in 2015 in MtCO2e from equity interest domain?,-,15,9
635,1,['NYSE_TTE_2023.pdf'],305,"305-1.1, 305-2.3, 305-*.2",[382],[0],How much did Scope 1+2 emissions reduce compared to 2015 in 2021 from equity interest domain (%)?,-,19,12
636,0,['NYSE_TTE_2023.pdf'],305,"305-1.1, 305-2.3, 305-*.2",[382],[0],What was the Scope 1+2 emissions from oil & gas facilities in 2023 in Mt CO2e from equity interest domain?,44,20,14
637,0,['NYSE_TTE_2023.pdf'],305,"305-1.1, 305-2.3, 305-*.2",[382],[0],What was the Scope 1+2 CCGT emissions in 2021 in Mt CO2e from equity interest domain?,8,21,12
638,0,['NYSE_TTE_2023.pdf'],305,"305-1.1, 305-2.3, 305-*.2",[382],[0],What was the Scope 1+2 emissions in 2022 in Mt CO2e from equity interest domain?,56,18,13
639,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[382],[0],What are the indirect emissions from energy use in Europe in Mt CO2e from equity interest domain in 2023?,2,17,14
640,0,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[382],[0],What are the indirect emissions from energy use from equity interest domain in 2021 in Mt CO2e?,5,16,12
641,0,['NYSE_TTE_2023.pdf'],305,"305-7.7, 305-*.2",[382],[1],What was the amount of methane emissions in 2022 measured in kt CH4 from operated domain?,42,3,7
642,0,['NYSE_TTE_2023.pdf'],305,"305-7.7, 305-*.2",[382],[1],How many kilotonnes of methane emissions were recorded in 2021 from operated domain?,49,3,6
643,0,['NYSE_TTE_2023.pdf'],305,305-7.7,[382],[1],What is the methane emissions figure for the year 2020 in kt CH4?,64,3,5
644,0,['NYSE_TTE_2023.pdf'],305,305-7.7,[382],[1],What was the methane emissions in 2019 measured in kt CH4?,68,3,4
645,0,['NYSE_TTE_2023.pdf'],305,305-7.7,[382],[1],What was the methane emissions figure for the year 2015 in kt CH4?,94,3,3
646,1,['NYSE_TTE_2023.pdf'],305,"305-7.7, 305-*.2",[382],[1],What was the methane emissions from upstream oil & gas activities in 2022 in kt CH4 from operated domain?,41,6,7
647,1,['NYSE_TTE_2023.pdf'],305,"305-7.7, 305-*.2",[382],[1],How much methane was emitted from upstream oil & gas activities in 2021 in kt CH4 from operated domain?,48,6,6
648,1,['NYSE_TTE_2023.pdf'],305,"305-7.7, 305-*.2",[382],[1],"What was the methane emissions from integrated LNG, excluding upstream gas operations in 2023 in kt CH4 from equity interest domain?",2,7,14
649,1,['NYSE_TTE_2023.pdf'],305,"305-7.7, 305-*.2",[382],[1],What was the methane emissions from integrated power in 2022 in kt CH4 from equity interest domain?,1,8,13
650,1,['NYSE_TTE_2023.pdf'],305,"305-7.7, 305-*.2",[382],[1],How many kilotonnes of methane emissions were recorded from refining & chemicals in 2020 from operated domain?,1,9,5
651,1,['NYSE_TTE_2023.pdf'],305,"305-7.7, 305-*.2",[382],[1],What was the methane emissions from marketing & services in 2021 in kt CH4 from equity interest domain?,0,10,12
652,1,['NYSE_TTE_2023.pdf'],305,"305-7.7, 305-*.2",[382],[1],What was the methane emissions from Europe (EU 27 + Norway + UK + Switzerland) in 2023 in kt CH4 from equity interest domain?,4,12,14
653,1,['NYSE_TTE_2023.pdf'],305,"305-7.7, 305-*.2",[382],[1],How much methane was emitted from Africa in 2022 in kt CH4 from operated domain?,23,14,7
654,1,['NYSE_TTE_2023.pdf'],305,"305-7.7, 305-*.2",[382],[1],What was the methane emissions from the Americas in 2021 in kt CH4 from operated domain?,18,15,6
655,1,['NYSE_TTE_2023.pdf'],305,"305-7.7, 305-*.2",[382],[1],What was the methane emissions from Eurasia (incl. Russia)/Oceania in 2022 in kt CH4 from operated domain?,1,13,7
656,0,['NYSE_TTE_2023.pdf'],305,305-3.1,[383],[0],What was the value of Scope 3(a) indirect GHG emissions in 2015 in Mt CO2e?,410,2,3
657,0,['NYSE_TTE_2023.pdf'],305,305-3.1,[383],[0],How much were the Scope 3(a) indirect GHG emissions in 2019 in Mt CO2e?,410,2,4
658,0,['NYSE_TTE_2023.pdf'],305,305-3.1,[383],[0],What were the Scope 3(a) indirect GHG emissions in 2020 in Mt CO2e?,400,2,5
659,0,['NYSE_TTE_2023.pdf'],305,305-3.1,[383],[0],What were the Scope 3(a) indirect GHG emissions in 2021 in Mt CO2e?,400,2,6
660,0,['NYSE_TTE_2023.pdf'],305,305-3.1,[383],[0],What is the value of Scope 3(a) indirect GHG emissions in 2022 in Mt CO2e?,389,2,7
661,0,['NYSE_TTE_2023.pdf'],305,305-3.1,[383],[0],What were the Scope 3(a) indirect GHG emissions in 2023 in Mt CO2e?,355,2,8
662,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[383],[0],What were the indirect GHG emissions for Europe (EU 27 + Norway + UK + Switzerland) in 2015 in Mt CO2e?,256,3,3
663,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[383],[0],How much were the indirect GHG emissions for Europe in 2019 in Mt CO2e?,232,3,4
664,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[383],[0],What were the indirect GHG emissions for Europe in 2020 in Mt CO2e?,215,3,5
665,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[383],[0],What were the indirect GHG emissions for Europe in 2021 in Mt CO2e?,220,3,6
666,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[383],[0],What is the value of indirect GHG emissions for Europe in 2022 in Mt CO2e?,191,3,7
667,1,['NYSE_TTE_2023.pdf'],305,"305-*.7, 305-*.2",[383],[0],What were the indirect GHG emissions for Europe in 2023 in Mt CO2e?,216,3,8
668,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[0],What were the petroleum products GHG emissions in 2015 in Mt CO2e?,350,5,3
669,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[0],How much were the petroleum products GHG emissions in 2019 in Mt CO2e?,335,5,4
670,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[0],What were the petroleum products GHG emissions in 2020 in Mt CO2e?,320,5,5
671,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[0],What were the petroleum products GHG emissions in 2021 in Mt CO2e?,285,5,6
672,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[0],What is the value of petroleum products GHG emissions in 2022 in Mt CO2e?,254,5,7
673,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[0],What were the petroleum products GHG emissions in 2023 in Mt CO2e?,227,5,8
674,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[0],What were the gas GHG emissions in 2015 in Mt CO2e?,60,8,3
675,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[0],How much were the gas GHG emissions in 2019 in Mt CO2e?,75,8,4
676,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[0],What were the gas GHG emissions in 2020 in Mt CO2e?,80,8,5
677,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[0],What were the gas GHG emissions in 2021 in Mt CO2e?,115,8,6
678,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[0],What is the value of gas GHG emissions in 2022 in Mt CO2e?,130,8,7
679,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[0],What were the gas GHG emissions in 2023 in Mt CO2e?,124,8,8
680,0,['NYSE_TTE_2023.pdf'],305,"305-5.1, 305-*.2",[383],[0],What were the estimates of enabled emissions reductions by TotalEnergies' LNG sales in 2022 in Mt CO2e?,~70,9,7
681,0,['NYSE_TTE_2023.pdf'],305,"305-5.1, 305-*.2",[383],[0],What were the estimates of enabled emissions reductions by TotalEnergies' LNG sales in 2023 in Mt CO2e?,~70,9,8
682,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[1],What was the value of Cat 1 Purchased goods and services in 2022 measured in Mt CO2e?,30,3,3
683,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[1],How much did Cat 2 Capital goods contribute in 2023 in Mt CO2e?,3,4,4
684,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[1],What are the indirect GHG emissions from Fuel-and-energy-related activities in 2022 in Mt CO2e?,3,5,3
685,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[1],What was the amount of Upstream transportation emissions in 2022 in Mt CO2e?,9,6,3
686,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[1],How much waste was generated in operations in 2023 in Mt CO2e?,1,7,4
687,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[1],What was the value for Business travel emissions in 2022 in Mt CO2e?,<1,8,3
688,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[1],What were the emissions from Employee commuting in 2023 in Mt CO2e?,<1,9,4
689,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[1],What was the contribution of Upstream leased assets in 2022 in Mt CO2e?,0,10,3
690,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[1],How much did Downstream transportation contribute in 2022 in Mt CO2e?,1,11,3
691,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[1],What was the value of Processing of sold products in 2023 in Mt CO2e?,5,12,4
692,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[1],What was the amount for Use of sold products in 2022 in Mt CO2e?,389,13,3
693,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[1],How much did End of life treatment of sold products contribute in 2023 in Mt CO2e?,10,14,4
694,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[1],What was the value for Downstream leased assets in 2022 in Mt CO2e?,n/a,15,3
695,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[1],What was the contribution of Franchises in 2022 in Mt CO2e?,<1,16,3
696,1,['NYSE_TTE_2023.pdf'],305,305-*.2,[383],[1],What was the amount for Investments in 2023 in Mt CO2e?,n/a,17,4
697,0,['NYSE_TTE_2023.pdf'],306,306-4.2,[387],[3],What was the total volume of processed waste in kilotons for the year 2019?,662,3,3
698,0,['NYSE_TTE_2023.pdf'],306,306-3.3,[387],[3],How much non-hazardous waste was recorded in kilotons for the year 2020?,303,4,4
699,0,['NYSE_TTE_2023.pdf'],306,306-3.2,[387],[3],What was the amount of hazardous waste in kilotons for the year 2021?,165,5,5
700,0,['NYSE_TTE_2023.pdf'],306,306-4.2,[387],[3],What percentage of waste was reused in the year 2022?,61,6,6
701,0,['NYSE_TTE_2023.pdf'],306,306-4.2,[387],[3],How much total processed waste was there in kilotons for the year 2023?,521,3,7
702,0,['NYSE_TTE_2023.pdf'],306,306-3.3,[387],[3],What was the total amount of non-hazardous waste in kilotons for the year 2019?,375,4,3
703,0,['NYSE_TTE_2023.pdf'],306,"306-3.2, 306-4.2",[387],[3],How much hazardous waste was processed in kilotons for the year 2022?,176,5,6
704,0,['NYSE_TTE_2023.pdf'],306,306-3.3,[387],[3],What was the volume of non-hazardous waste in kilotons for the year 2021?,335,4,5
705,0,['NYSE_TTE_2023.pdf'],306,306-3.2,[387],[3],What was the total volume of hazardous waste in kilotons for the year 2023?,202,5,7
706,0,['OTC_DPSGY_2023.pdf'],302,302-1.7,[68],[0],What was the total energy consumption in million kWh for the year 2023?,35056,2,3
707,1,['OTC_DPSGY_2023.pdf'],302,302-1.1,[68],[0],How much energy was consumed from fossil sources in million kWh in 2022?,32226,3,2
708,0,['OTC_DPSGY_2023.pdf'],302,302-1.8,[68],[0],What is the energy consumption from renewable sources in million kWh for the year 2023?,3062,7,3
709,1,['OTC_DPSGY_2023.pdf'],302,"302-1.1, 302-1.6",[68],[0],What was the energy consumption from air transport using fossil sources in million kWh in 2023?,26853,4,3
710,1,['OTC_DPSGY_2023.pdf'],302,"302-1.7, 302-1.6",[68],[0],How much energy was consumed from road transport (excluding e-vehicles) in million kWh in 2022?,4237,5,2
711,1,['OTC_DPSGY_2023.pdf'],302,"302-1.1, 302-1.6",[68],[0],What was the energy consumption from buildings and facilities using fossil sources in million kWh in 2023?,1242,6,3
712,1,['OTC_DPSGY_2023.pdf'],302,"302-1.8, 302-1.6",[68],[0],What is the energy consumption from air transport using renewable sources in million kWh for the year 2023?,881,8,3
